MAP       , ID        , AMOUNT    , X1        , Y1        , DX        , DY        , RX        , RY        , RADIUS    , 
10        , 7515      , 6         , 45630.0   , 55081.0   , 243.0     , 183.0     , 45751.5   , 55172.5   , 183.0     , 
10        , 7515      , 6         , 45636.0   , 54938.0   , 242.0     , 189.0     , 45757.0   , 55032.5   , 189.0     , 
10        , 7515      , 6         , 45618.0   , 54615.0   , 236.0     , 145.0     , 45736.0   , 54687.5   , 145.0     , 
10        , 7512      , 3         , 45957.0   , 56002.0   , 101.0     , 65.0      , 46007.5   , 56034.5   , 65.0      , 
10        , 7512      , 3         , 45794.0   , 55968.0   , 48.0      , 105.0     , 45818.0   , 56020.5   , 48.0      , 
10        , 7512      , 3         , 45559.0   , 55663.0   , 127.0     , 126.0     , 45622.5   , 55726.0   , 126.0     , 
10        , 7512      , 3         , 45698.0   , 55671.0   , 86.0      , 144.0     , 45741.0   , 55743.0   , 86.0      , 
10        , 7513      , 3         , 45602.0   , 55835.0   , 118.0     , 152.0     , 45661.0   , 55911.0   , 118.0     , 
10        , 7513      , 3         , 45600.0   , 56081.0   , 84.0      , 153.0     , 45642.0   , 56157.5   , 84.0      , 
10        , 7513      , 3         , 45622.0   , 56237.0   , 132.0     , 71.0      , 45688.0   , 56272.5   , 71.0      , 
10        , 7514      , 3         , 45780.0   , 56247.0   , 119.0     , 61.0      , 45839.5   , 56277.5   , 61.0      , 
10        , 7514      , 3         , 45940.0   , 56233.0   , 108.0     , 78.0      , 45994.0   , 56272.0   , 78.0      , 
10        , 7514      , 3         , 45403.0   , 55494.0   , 84.0      , 122.0     , 45445.0   , 55555.0   , 84.0      , 
10        , 7514      , 3         , 45402.0   , 55632.0   , 85.0      , 141.0     , 45444.5   , 55702.5   , 85.0      , 
10        , 7514      , 3         , 45405.0   , 55785.0   , 78.0      , 131.0     , 45444.0   , 55850.5   , 78.0      , 
10        , 7514      , 3         , 45598.0   , 55311.0   , 135.0     , 119.0     , 45665.5   , 55370.5   , 119.0     , 
10        , 7514      , 3         , 45757.0   , 55306.0   , 127.0     , 127.0     , 45820.5   , 55369.5   , 127.0     , 
10        , 7508      , 4         , 45694.0   , 56624.0   , 147.0     , 111.0     , 45767.5   , 56679.5   , 111.0     , 
10        , 7508      , 4         , 45698.0   , 56743.0   , 138.0     , 107.0     , 45767.0   , 56796.5   , 107.0     , 
10        , 7508      , 4         , 45687.0   , 56858.0   , 167.0     , 93.0      , 45770.5   , 56904.5   , 93.0      , 
10        , 7509      , 5         , 45609.0   , 56338.0   , 139.0     , 130.0     , 45678.5   , 56403.0   , 130.0     , 
10        , 7509      , 5         , 45692.0   , 56493.0   , 147.0     , 116.0     , 45765.5   , 56551.0   , 116.0     , 
10        , 7509      , 5         , 45866.0   , 56499.0   , 177.0     , 105.0     , 45954.5   , 56551.5   , 105.0     , 
10        , 7509      , 5         , 45921.0   , 56331.0   , 143.0     , 153.0     , 45992.5   , 56407.5   , 143.0     , 
10        , 7705      , 3         , 46008.0   , 61171.0   , 114.0     , 76.0      , 46065.0   , 61209.0   , 76.0      , 
10        , 7698      , 4         , 45669.0   , 62125.0   , 204.0     , 136.0     , 45771.0   , 62193.0   , 136.0     , 
10        , 7698      , 4         , 45909.0   , 61855.0   , 127.0     , 187.0     , 45972.5   , 61948.5   , 127.0     , 
10        , 7699      , 4         , 45612.0   , 61813.0   , 93.0      , 224.0     , 45658.5   , 61925.0   , 93.0      , 
10        , 7699      , 4         , 45762.0   , 61792.0   , 207.0     , 144.0     , 45865.5   , 61864.0   , 144.0     , 
10        , 7700      , 4         , 45619.0   , 62217.0   , 183.0     , 180.0     , 45710.5   , 62307.0   , 180.0     , 
10        , 7700      , 4         , 45823.0   , 62093.0   , 141.0     , 164.0     , 45893.5   , 62175.0   , 141.0     , 
10        , 7689      , 3         , 45893.0   , 63020.0   , 52.0      , 99.0      , 45919.0   , 63069.5   , 52.0      , 
10        , 7689      , 3         , 46031.0   , 63021.0   , 36.0      , 65.0      , 46049.0   , 63053.5   , 36.0      , 
10        , 7690      , 3         , 45792.0   , 63132.0   , 46.0      , 101.0     , 45815.0   , 63182.5   , 46.0      , 
10        , 7690      , 3         , 45944.0   , 63136.0   , 61.0      , 80.0      , 45974.5   , 63176.0   , 61.0      , 
10        , 7690      , 3         , 45649.0   , 62836.0   , 130.0     , 149.0     , 45714.0   , 62910.5   , 130.0     , 
10        , 7690      , 4         , 45563.0   , 62831.0   , 126.0     , 124.0     , 45626.0   , 62893.0   , 124.0     , 
10        , 7691      , 3         , 45608.0   , 62947.0   , 127.0     , 134.0     , 45671.5   , 63014.0   , 127.0     , 
10        , 7691      , 3         , 45601.0   , 63173.0   , 72.0      , 194.0     , 45637.0   , 63270.0   , 72.0      , 
10        , 7692      , 3         , 45612.0   , 63280.0   , 82.0      , 170.0     , 45653.0   , 63365.0   , 82.0      , 
10        , 7692      , 3         , 45648.0   , 63415.0   , 159.0     , 63.0      , 45727.5   , 63446.5   , 63.0      , 
10        , 7693      , 3         , 45795.0   , 63415.0   , 159.0     , 62.0      , 45874.5   , 63446.0   , 62.0      , 
10        , 7693      , 3         , 45929.0   , 63399.0   , 132.0     , 73.0      , 45995.0   , 63435.5   , 73.0      , 
10        , 7693      , 3         , 45416.0   , 62668.0   , 69.0      , 170.0     , 45450.5   , 62753.0   , 69.0      , 
10        , 7693      , 3         , 45430.0   , 62850.0   , 49.0      , 201.0     , 45454.5   , 62950.5   , 49.0      , 
10        , 7694      , 4         , 45603.0   , 62483.0   , 158.0     , 109.0     , 45682.0   , 62537.5   , 109.0     , 
10        , 7694      , 4         , 45709.0   , 62483.0   , 165.0     , 111.0     , 45791.5   , 62538.5   , 111.0     , 
10        , 7687      , 3         , 45629.0   , 63518.0   , 118.0     , 144.0     , 45688.0   , 63590.0   , 118.0     , 
10        , 7687      , 3         , 45941.0   , 63527.0   , 129.0     , 249.0     , 46005.5   , 63651.5   , 129.0     , 
10        , 7687      , 3         , 45797.0   , 63677.0   , 241.0     , 99.0      , 45917.5   , 63726.5   , 99.0      , 
10        , 7688      , 4         , 45701.0   , 63894.0   , 126.0     , 157.0     , 45764.0   , 63972.5   , 126.0     , 
10        , 7688      , 4         , 45690.0   , 63635.0   , 84.0      , 169.0     , 45732.0   , 63719.5   , 84.0      , 
10        , 7522      , 3         , 46108.0   , 54123.0   , 101.0     , 135.0     , 46158.5   , 54190.5   , 101.0     , 
10        , 7522      , 3         , 46124.0   , 53979.0   , 96.0      , 121.0     , 46172.0   , 54039.5   , 96.0      , 
10        , 7522      , 3         , 46458.0   , 54140.0   , 107.0     , 114.0     , 46511.5   , 54197.0   , 107.0     , 
10        , 7522      , 4         , 46269.0   , 54089.0   , 130.0     , 95.0      , 46334.0   , 54136.5   , 95.0      , 
10        , 7523      , 3         , 46452.0   , 53990.0   , 103.0     , 134.0     , 46503.5   , 54057.0   , 103.0     , 
10        , 7523      , 3         , 46129.0   , 53836.0   , 85.0      , 116.0     , 46171.5   , 53894.0   , 85.0      , 
10        , 7523      , 3         , 46464.0   , 53834.0   , 76.0      , 121.0     , 46502.0   , 53894.5   , 76.0      , 
10        , 7523      , 4         , 46267.0   , 53938.0   , 132.0     , 86.0      , 46333.0   , 53981.0   , 86.0      , 
10        , 7523      , 4         , 46582.0   , 54007.0   , 100.0     , 74.0      , 46632.0   , 54044.0   , 74.0      , 
10        , 7524      , 3         , 46268.0   , 54174.0   , 126.0     , 76.0      , 46331.0   , 54212.0   , 76.0      , 
10        , 7524      , 3         , 46274.0   , 53880.0   , 121.0     , 89.0      , 46334.5   , 53924.5   , 89.0      , 
10        , 7524      , 4         , 46120.0   , 53932.0   , 93.0      , 77.0      , 46166.5   , 53970.5   , 77.0      , 
10        , 7524      , 4         , 46451.0   , 53921.0   , 112.0     , 98.0      , 46507.0   , 53970.0   , 98.0      , 
10        , 7515      , 3         , 46128.0   , 55170.0   , 133.0     , 40.0      , 46194.5   , 55190.0   , 40.0      , 
10        , 7515      , 3         , 46298.0   , 55168.0   , 119.0     , 39.0      , 46357.5   , 55187.5   , 39.0      , 
10        , 7515      , 3         , 46463.0   , 55172.0   , 171.0     , 33.0      , 46548.5   , 55188.5   , 33.0      , 
10        , 7515      , 3         , 46134.0   , 54678.0   , 144.0     , 84.0      , 46206.0   , 54720.0   , 84.0      , 
10        , 7515      , 3         , 46317.0   , 54680.0   , 145.0     , 84.0      , 46389.5   , 54722.0   , 84.0      , 
10        , 7515      , 4         , 46256.0   , 54957.0   , 163.0     , 36.0      , 46337.5   , 54975.0   , 36.0      , 
10        , 7515      , 2         , 46499.0   , 54953.0   , 48.0      , 40.0      , 46523.0   , 54973.0   , 40.0      , 
10        , 7515      , 2         , 46122.0   , 54948.0   , 46.0      , 45.0      , 46145.0   , 54970.5   , 45.0      , 
10        , 7516      , 3         , 46603.0   , 54643.0   , 151.0     , 151.0     , 46678.5   , 54718.5   , 151.0     , 
10        , 7516      , 3         , 46612.0   , 54807.0   , 146.0     , 148.0     , 46685.0   , 54881.0   , 146.0     , 
10        , 7516      , 3         , 46717.0   , 54969.0   , 151.0     , 118.0     , 46792.5   , 55028.0   , 118.0     , 
10        , 7517      , 3         , 46793.0   , 55111.0   , 147.0     , 125.0     , 46866.5   , 55173.5   , 125.0     , 
10        , 7517      , 3         , 46910.0   , 54937.0   , 149.0     , 125.0     , 46984.5   , 54999.5   , 125.0     , 
10        , 7517      , 3         , 46951.0   , 55088.0   , 117.0     , 167.0     , 47009.5   , 55171.5   , 117.0     , 
10        , 7518      , 3         , 46780.0   , 54615.0   , 155.0     , 133.0     , 46857.5   , 54681.5   , 133.0     , 
10        , 7518      , 3         , 46951.0   , 54638.0   , 112.0     , 146.0     , 47007.0   , 54711.0   , 112.0     , 
10        , 7518      , 5         , 46945.0   , 54790.0   , 123.0     , 147.0     , 47006.5   , 54863.5   , 123.0     , 
10        , 7509      , 3         , 46128.0   , 56103.0   , 30.0      , 57.0      , 46143.0   , 56131.5   , 30.0      , 
10        , 7509      , 3         , 46274.0   , 56110.0   , 142.0     , 49.0      , 46345.0   , 56134.5   , 49.0      , 
10        , 7509      , 3         , 46506.0   , 56104.0   , 39.0      , 60.0      , 46525.5   , 56134.0   , 39.0      , 
10        , 7509      , 3         , 46125.0   , 55898.0   , 45.0      , 34.0      , 46147.5   , 55915.0   , 34.0      , 
10        , 7509      , 3         , 46285.0   , 55898.0   , 120.0     , 43.0      , 46345.0   , 55919.5   , 43.0      , 
10        , 7509      , 3         , 46499.0   , 55896.0   , 42.0      , 42.0      , 46520.0   , 55917.0   , 42.0      , 
10        , 7509      , 3         , 46109.0   , 55794.0   , 90.0      , 40.0      , 46154.0   , 55814.0   , 40.0      , 
10        , 7509      , 3         , 46227.0   , 55797.0   , 110.0     , 35.0      , 46282.0   , 55814.5   , 35.0      , 
10        , 7509      , 3         , 46358.0   , 55796.0   , 103.0     , 38.0      , 46409.5   , 55815.0   , 38.0      , 
10        , 7509      , 3         , 46478.0   , 55796.0   , 102.0     , 34.0      , 46529.0   , 55813.0   , 34.0      , 
10        , 7510      , 3         , 46575.0   , 55859.0   , 69.0      , 72.0      , 46609.5   , 55895.0   , 69.0      , 
10        , 7510      , 3         , 46588.0   , 55999.0   , 128.0     , 68.0      , 46652.0   , 56033.0   , 68.0      , 
10        , 7510      , 3         , 46723.0   , 55853.0   , 66.0      , 100.0     , 46756.0   , 55903.0   , 66.0      , 
10        , 7510      , 4         , 46830.0   , 55956.0   , 54.0      , 113.0     , 46857.0   , 56012.5   , 54.0      , 
10        , 7510      , 4         , 46662.0   , 55951.0   , 70.0      , 113.0     , 46697.0   , 56007.5   , 70.0      , 
10        , 7511      , 3         , 46601.0   , 56232.0   , 130.0     , 72.0      , 46666.0   , 56268.0   , 72.0      , 
10        , 7511      , 3         , 46769.0   , 56246.0   , 171.0     , 53.0      , 46854.5   , 56272.5   , 53.0      , 
10        , 7511      , 3         , 46978.0   , 56137.0   , 93.0      , 153.0     , 47024.5   , 56213.5   , 93.0      , 
10        , 7511      , 3         , 46928.0   , 55933.0   , 135.0     , 127.0     , 46995.5   , 55996.5   , 127.0     , 
10        , 7511      , 4         , 46978.0   , 56019.0   , 93.0      , 124.0     , 47024.5   , 56081.0   , 93.0      , 
10        , 7512      , 3         , 46907.0   , 55670.0   , 140.0     , 103.0     , 46977.0   , 55721.5   , 103.0     , 
10        , 7512      , 3         , 46925.0   , 55786.0   , 135.0     , 134.0     , 46992.5   , 55853.0   , 134.0     , 
10        , 7512      , 5         , 46924.0   , 55303.0   , 135.0     , 117.0     , 46991.5   , 55361.5   , 117.0     , 
10        , 7512      , 5         , 46782.0   , 55304.0   , 132.0     , 128.0     , 46848.0   , 55368.0   , 128.0     , 
10        , 7506      , 3         , 46138.0   , 56784.0   , 159.0     , 90.0      , 46217.5   , 56829.0   , 90.0      , 
10        , 7506      , 3         , 46345.0   , 56780.0   , 123.0     , 82.0      , 46406.5   , 56821.0   , 82.0      , 
10        , 7506      , 3         , 46532.0   , 56783.0   , 125.0     , 88.0      , 46594.5   , 56827.0   , 88.0      , 
10        , 7506      , 3         , 46264.0   , 56629.0   , 141.0     , 105.0     , 46334.5   , 56681.5   , 105.0     , 
10        , 7507      , 3         , 46109.0   , 56375.0   , 94.0      , 90.0      , 46156.0   , 56420.0   , 90.0      , 
10        , 7507      , 3         , 46125.0   , 56486.0   , 80.0      , 95.0      , 46165.0   , 56533.5   , 80.0      , 
10        , 7507      , 3         , 46461.0   , 56378.0   , 76.0      , 68.0      , 46499.0   , 56412.0   , 68.0      , 
10        , 7507      , 3         , 46479.0   , 56489.0   , 63.0      , 85.0      , 46510.5   , 56531.5   , 63.0      , 
10        , 7507      , 3         , 46599.0   , 56347.0   , 115.0     , 126.0     , 46656.5   , 56410.0   , 115.0     , 
10        , 7507      , 2         , 46262.0   , 56373.0   , 40.0      , 80.0      , 46282.0   , 56413.0   , 40.0      , 
10        , 7507      , 2         , 46263.0   , 56493.0   , 39.0      , 72.0      , 46282.5   , 56529.0   , 39.0      , 
10        , 7507      , 2         , 46370.0   , 56370.0   , 40.0      , 77.0      , 46390.0   , 56408.5   , 40.0      , 
10        , 7507      , 2         , 46365.0   , 56489.0   , 48.0      , 78.0      , 46389.0   , 56528.0   , 48.0      , 
10        , 7508      , 3         , 46840.0   , 56778.0   , 137.0     , 141.0     , 46908.5   , 56848.5   , 137.0     , 
10        , 7508      , 3         , 46912.0   , 56340.0   , 144.0     , 140.0     , 46984.0   , 56410.0   , 140.0     , 
10        , 7508      , 3         , 46657.0   , 56505.0   , 166.0     , 93.0      , 46740.0   , 56551.5   , 93.0      , 
10        , 7508      , 5         , 46849.0   , 56494.0   , 155.0     , 121.0     , 46926.5   , 56554.5   , 121.0     , 
10        , 7508      , 5         , 46834.0   , 56626.0   , 158.0     , 140.0     , 46913.0   , 56696.0   , 140.0     , 
10        , 7506      , 4         , 46373.0   , 57606.0   , 423.0     , 283.0     , 46584.5   , 57747.5   , 283.0     , 
10        , 7506      , 4         , 46623.0   , 57775.0   , 415.0     , 318.0     , 46830.5   , 57934.0   , 318.0     , 
10        , 7506      , 4         , 46793.0   , 57456.0   , 317.0     , 202.0     , 46951.5   , 57557.0   , 202.0     , 
10        , 7506      , 5         , 46591.0   , 57582.0   , 326.0     , 255.0     , 46754.0   , 57709.5   , 255.0     , 
10        , 7701      , 3         , 46133.0   , 61295.0   , 87.0      , 98.0      , 46176.5   , 61344.0   , 87.0      , 
10        , 7701      , 4         , 46130.0   , 61149.0   , 80.0      , 125.0     , 46170.0   , 61211.5   , 80.0      , 
10        , 7701      , 4         , 46260.0   , 61101.0   , 155.0     , 80.0      , 46337.5   , 61141.0   , 80.0      , 
10        , 7701      , 4         , 46256.0   , 61243.0   , 162.0     , 64.0      , 46337.0   , 61275.0   , 64.0      , 
10        , 7702      , 4         , 46458.0   , 61075.0   , 106.0     , 97.0      , 46511.0   , 61123.5   , 97.0      , 
10        , 7702      , 4         , 46467.0   , 61199.0   , 90.0      , 87.0      , 46512.0   , 61242.5   , 87.0      , 
10        , 7702      , 4         , 46475.0   , 61316.0   , 91.0      , 83.0      , 46520.5   , 61357.5   , 83.0      , 
10        , 7703      , 3         , 46273.0   , 61144.0   , 126.0     , 120.0     , 46336.0   , 61204.0   , 120.0     , 
10        , 7703      , 4         , 46253.0   , 61352.0   , 156.0     , 73.0      , 46331.0   , 61388.5   , 73.0      , 
10        , 7703      , 4         , 46252.0   , 60990.0   , 164.0     , 55.0      , 46334.0   , 61017.5   , 55.0      , 
10        , 7704      , 4         , 46586.0   , 61173.0   , 95.0      , 83.0      , 46633.5   , 61214.5   , 83.0      , 
10        , 7705      , 3         , 46112.0   , 61022.0   , 98.0      , 102.0     , 46161.0   , 61073.0   , 98.0      , 
10        , 7705      , 3         , 46465.0   , 61021.0   , 105.0     , 107.0     , 46517.5   , 61074.5   , 105.0     , 
10        , 7696      , 3         , 46117.0   , 62337.0   , 153.0     , 41.0      , 46193.5   , 62357.5   , 41.0      , 
10        , 7696      , 3         , 46294.0   , 62336.0   , 136.0     , 44.0      , 46362.0   , 62358.0   , 44.0      , 
10        , 7696      , 3         , 46464.0   , 62337.0   , 144.0     , 43.0      , 46536.0   , 62358.5   , 43.0      , 
10        , 7697      , 3         , 46122.0   , 62111.0   , 46.0      , 63.0      , 46145.0   , 62142.5   , 46.0      , 
10        , 7697      , 3         , 46256.0   , 62106.0   , 149.0     , 73.0      , 46330.5   , 62142.5   , 73.0      , 
10        , 7697      , 3         , 46508.0   , 62104.0   , 42.0      , 76.0      , 46529.0   , 62142.0   , 42.0      , 
10        , 7697      , 3         , 46615.0   , 61967.0   , 143.0     , 141.0     , 46686.5   , 62037.5   , 141.0     , 
10        , 7698      , 3         , 46131.0   , 61850.0   , 136.0     , 93.0      , 46199.0   , 61896.5   , 93.0      , 
10        , 7698      , 3         , 46283.0   , 61851.0   , 149.0     , 94.0      , 46357.5   , 61898.0   , 94.0      , 
10        , 7698      , 3         , 46444.0   , 61852.0   , 98.0      , 87.0      , 46493.0   , 61895.5   , 87.0      , 
10        , 7698      , 3         , 46823.0   , 62257.0   , 203.0     , 155.0     , 46924.5   , 62334.5   , 155.0     , 
10        , 7698      , 4         , 46716.0   , 61786.0   , 112.0     , 138.0     , 46772.0   , 61855.0   , 112.0     , 
10        , 7699      , 3         , 46597.0   , 61812.0   , 141.0     , 153.0     , 46667.5   , 61888.5   , 141.0     , 
10        , 7699      , 3         , 46784.0   , 61790.0   , 143.0     , 132.0     , 46855.5   , 61856.0   , 132.0     , 
10        , 7699      , 3         , 46707.0   , 62112.0   , 218.0     , 150.0     , 46816.0   , 62187.0   , 150.0     , 
10        , 7699      , 3         , 46955.0   , 62038.0   , 118.0     , 220.0     , 47014.0   , 62148.0   , 118.0     , 
10        , 7699      , 3         , 46953.0   , 61838.0   , 125.0     , 170.0     , 47015.5   , 61923.0   , 125.0     , 
10        , 7689      , 3         , 46132.0   , 63273.0   , 26.0      , 60.0      , 46145.0   , 63303.0   , 26.0      , 
10        , 7689      , 3         , 46266.0   , 63270.0   , 132.0     , 60.0      , 46332.0   , 63300.0   , 60.0      , 
10        , 7689      , 3         , 46505.0   , 63271.0   , 41.0      , 57.0      , 46525.5   , 63299.5   , 41.0      , 
10        , 7689      , 3         , 46140.0   , 63077.0   , 32.0      , 31.0      , 46156.0   , 63092.5   , 31.0      , 
10        , 7689      , 3         , 46259.0   , 63076.0   , 148.0     , 35.0      , 46333.0   , 63093.5   , 35.0      , 
10        , 7689      , 3         , 46493.0   , 63074.0   , 54.0      , 33.0      , 46520.0   , 63090.5   , 33.0      , 
10        , 7690      , 3         , 46577.0   , 63027.0   , 73.0      , 71.0      , 46613.5   , 63062.5   , 71.0      , 
10        , 7690      , 3         , 46584.0   , 63160.0   , 97.0      , 93.0      , 46632.5   , 63206.5   , 93.0      , 
10        , 7690      , 3         , 46678.0   , 63109.0   , 58.0      , 114.0     , 46707.0   , 63166.0   , 58.0      , 
10        , 7690      , 3         , 46822.0   , 63131.0   , 70.0      , 107.0     , 46857.0   , 63184.5   , 70.0      , 
10        , 7691      , 3         , 46614.0   , 63402.0   , 106.0     , 73.0      , 46667.0   , 63438.5   , 73.0      , 
10        , 7691      , 3         , 46782.0   , 63420.0   , 128.0     , 55.0      , 46846.0   , 63447.5   , 55.0      , 
10        , 7691      , 3         , 46957.0   , 63401.0   , 122.0     , 72.0      , 47018.0   , 63437.0   , 72.0      , 
10        , 7692      , 3         , 46941.0   , 63065.0   , 123.0     , 141.0     , 47002.5   , 63135.5   , 123.0     , 
10        , 7692      , 3         , 46990.0   , 63179.0   , 79.0      , 170.0     , 47029.5   , 63264.0   , 79.0      , 
10        , 7692      , 3         , 46906.0   , 62849.0   , 156.0     , 150.0     , 46984.0   , 62924.0   , 150.0     , 
10        , 7692      , 3         , 46977.0   , 62943.0   , 99.0      , 140.0     , 47026.5   , 63013.0   , 99.0      , 
10        , 7693      , 3         , 46778.0   , 62494.0   , 109.0     , 119.0     , 46832.5   , 62553.5   , 109.0     , 
10        , 7693      , 3         , 46902.0   , 62487.0   , 171.0     , 125.0     , 46987.5   , 62549.5   , 125.0     , 
10        , 7687      , 3         , 46109.0   , 63946.0   , 229.0     , 119.0     , 46223.5   , 64005.5   , 119.0     , 
10        , 7687      , 3         , 46364.0   , 63941.0   , 269.0     , 128.0     , 46498.5   , 64005.0   , 128.0     , 
10        , 7687      , 3         , 46124.0   , 63545.0   , 80.0      , 211.0     , 46164.0   , 63650.5   , 80.0      , 
10        , 7687      , 3         , 46274.0   , 63540.0   , 118.0     , 217.0     , 46333.0   , 63648.5   , 118.0     , 
10        , 7687      , 3         , 46467.0   , 63547.0   , 79.0      , 213.0     , 46506.5   , 63653.5   , 79.0      , 
10        , 7687      , 3         , 46790.0   , 63663.0   , 200.0     , 105.0     , 46890.0   , 63715.5   , 105.0     , 
10        , 7688      , 3         , 46139.0   , 63792.0   , 40.0      , 152.0     , 46159.0   , 63868.0   , 40.0      , 
10        , 7688      , 3         , 46267.0   , 63793.0   , 142.0     , 128.0     , 46338.0   , 63857.0   , 128.0     , 
10        , 7688      , 3         , 46495.0   , 63791.0   , 46.0      , 128.0     , 46518.0   , 63855.0   , 46.0      , 
10        , 7688      , 3         , 46601.0   , 63534.0   , 141.0     , 230.0     , 46671.5   , 63649.0   , 141.0     , 
10        , 7688      , 3         , 46835.0   , 63791.0   , 138.0     , 150.0     , 46904.0   , 63866.0   , 138.0     , 
10        , 7688      , 3         , 46869.0   , 63957.0   , 113.0     , 123.0     , 46925.5   , 64018.5   , 113.0     , 
10        , 7688      , 3         , 46931.0   , 63494.0   , 126.0     , 138.0     , 46994.0   , 63563.0   , 126.0     , 
10        , 7687      , 5         , 46258.0   , 64766.0   , 252.0     , 199.0     , 46384.0   , 64865.5   , 199.0     , 
10        , 7687      , 5         , 46418.0   , 64923.0   , 230.0     , 188.0     , 46533.0   , 65017.0   , 188.0     , 
10        , 7687      , 5         , 46523.0   , 64775.0   , 221.0     , 219.0     , 46633.5   , 64884.5   , 219.0     , 
10        , 7687      , 5         , 46535.0   , 65022.0   , 308.0     , 191.0     , 46689.0   , 65117.5   , 191.0     , 
10        , 7687      , 5         , 46769.0   , 64729.0   , 211.0     , 236.0     , 46874.5   , 64847.0   , 211.0     , 
10        , 7687      , 5         , 46846.0   , 64875.0   , 255.0     , 220.0     , 46973.5   , 64985.0   , 220.0     , 
10        , 7687      , 5         , 46939.0   , 64627.0   , 201.0     , 243.0     , 47039.5   , 64748.5   , 201.0     , 
10        , 7511      , 3         , 47789.0   , 53898.0   , 159.0     , 131.0     , 47868.5   , 53963.5   , 131.0     , 
10        , 7511      , 3         , 47876.0   , 54040.0   , 138.0     , 127.0     , 47945.0   , 54103.5   , 127.0     , 
10        , 7511      , 3         , 47995.0   , 53911.0   , 160.0     , 160.0     , 48075.0   , 53991.0   , 160.0     , 
10        , 7511      , 3         , 48000.0   , 54146.0   , 134.0     , 143.0     , 48067.0   , 54217.5   , 134.0     , 
10        , 7511      , 3         , 47889.0   , 53718.0   , 100.0     , 189.0     , 47939.0   , 53812.5   , 100.0     , 
10        , 7511      , 3         , 48057.0   , 53803.0   , 128.0     , 163.0     , 48121.0   , 53884.5   , 128.0     , 
10        , 7511      , 3         , 47908.0   , 53922.0   , 126.0     , 114.0     , 47971.0   , 53979.0   , 114.0     , 
10        , 7509      , 5         , 47792.0   , 55095.0   , 244.0     , 216.0     , 47914.0   , 55203.0   , 216.0     , 
10        , 7509      , 5         , 48008.0   , 55019.0   , 208.0     , 201.0     , 48112.0   , 55119.5   , 201.0     , 
10        , 7509      , 6         , 47810.0   , 54840.0   , 250.0     , 196.0     , 47935.0   , 54938.0   , 196.0     , 
10        , 7509      , 6         , 48013.0   , 54747.0   , 214.0     , 168.0     , 48120.0   , 54831.0   , 168.0     , 
10        , 7509      , 4         , 48051.0   , 55227.0   , 154.0     , 131.0     , 48128.0   , 55292.5   , 131.0     , 
10        , 7509      , 4         , 47800.0   , 55009.0   , 182.0     , 120.0     , 47891.0   , 55069.0   , 120.0     , 
10        , 7510      , 6         , 47875.0   , 54541.0   , 180.0     , 203.0     , 47965.0   , 54642.5   , 180.0     , 
10        , 7510      , 6         , 47983.0   , 54370.0   , 203.0     , 197.0     , 48084.5   , 54468.5   , 197.0     , 
10        , 7510      , 4         , 48033.0   , 54632.0   , 191.0     , 168.0     , 48128.5   , 54716.0   , 168.0     , 
10        , 7510      , 4         , 47825.0   , 54706.0   , 171.0     , 129.0     , 47910.5   , 54770.5   , 129.0     , 
10        , 7510      , 4         , 48004.0   , 54274.0   , 166.0     , 112.0     , 48087.0   , 54330.0   , 112.0     , 
10        , 7836      , 1         , 48094.0   , 54387.0   , 163.0     , 172.0     , 48175.5   , 54473.0   , 163.0     , 
10        , 7839      , 1         , 48017.0   , 54273.0   , 506.0     , 286.0     , 48270.0   , 54416.0   , 286.0     , 
10        , 7508      , 4         , 47919.0   , 56183.0   , 183.0     , 156.0     , 48010.5   , 56261.0   , 156.0     , 
10        , 7508      , 5         , 48064.0   , 55967.0   , 136.0     , 202.0     , 48132.0   , 56068.0   , 136.0     , 
10        , 7508      , 5         , 47802.0   , 55753.0   , 116.0     , 188.0     , 47860.0   , 55847.0   , 116.0     , 
10        , 7508      , 3         , 47925.0   , 55863.0   , 154.0     , 103.0     , 48002.0   , 55914.5   , 103.0     , 
10        , 7508      , 4         , 48055.0   , 55721.0   , 132.0     , 138.0     , 48121.0   , 55790.0   , 132.0     , 
10        , 7508      , 4         , 48030.0   , 56132.0   , 138.0     , 128.0     , 48099.0   , 56196.0   , 128.0     , 
10        , 7508      , 4         , 47979.0   , 55674.0   , 104.0     , 100.0     , 48031.0   , 55724.0   , 100.0     , 
10        , 7508      , 4         , 47824.0   , 56227.0   , 147.0     , 116.0     , 47897.5   , 56285.0   , 116.0     , 
10        , 7508      , 4         , 48047.0   , 56263.0   , 115.0     , 125.0     , 48104.5   , 56325.5   , 115.0     , 
10        , 7509      , 6         , 47792.0   , 55366.0   , 148.0     , 195.0     , 47866.0   , 55463.5   , 148.0     , 
10        , 7509      , 6         , 47913.0   , 55327.0   , 180.0     , 138.0     , 48003.0   , 55396.0   , 138.0     , 
10        , 7509      , 6         , 47915.0   , 55506.0   , 252.0     , 137.0     , 48041.0   , 55574.5   , 137.0     , 
10        , 7509      , 4         , 47815.0   , 55577.0   , 181.0     , 161.0     , 47905.5   , 55657.5   , 161.0     , 
10        , 7509      , 4         , 48018.0   , 55404.0   , 168.0     , 140.0     , 48102.0   , 55474.0   , 140.0     , 
10        , 7509      , 4         , 48068.0   , 55845.0   , 137.0     , 135.0     , 48136.5   , 55912.5   , 135.0     , 
